X0,X1,X2,X3,X4,X5,Y0-,Y1-
3.194932601416025,5.179315933400076,4.491806477872237,1.9698634368431553,1.3895901579304857,4.707420998662256,[-62.27059529  85.18036853],[-3.18712427  0.39570809 -0.00780833 -7.1715076   0.0488375  -0.82521021]
4.50357275133475,8.705950095002997,3.2078942992767367,2.9653345199201095,4.543316144973918,8.31558059214085,[-220.1670989   204.95013141],"[ -5.60476142   1.20158714   1.10118867 -11.80713877  -0.24786136
  -1.67435133]"
1.0628880923303663,9.73127918128588,1.897631719987051,3.528822689805279,1.367457514290868,9.892000904291224,[-82.88992175 211.60274327],"[ -4.39708364   0.79902788   3.33419554 -15.06547473   0.18600963
  -2.13929897]"
0.5545419963970721,6.989904752930638,1.7273966735264246,5.772472253935487,1.0810946180902525,1.5139070435042934,[-80.8102106   88.93230058],"[ -2.77222337   0.25740779   2.21768138 -11.20758613   0.84799787
  -0.29902623]"
0.7654110804252878,7.506318270621258,4.022754598802588,5.23384437429887,2.174280398492614,3.639640580144409,[-80.46313766 118.4808284 ],"[ -3.13586468   0.37862156   2.3704536  -11.87677187   0.56996784
  -0.08036336]"
9.856604918027687,6.464760058682188,3.3006588204564222,5.3435623626057325,1.924300424385946,5.570519992456772,[-1571.04262544   213.12741561],[-7.16068249  1.7202275  -2.69592243 -5.76883763  0.35848952 -0.68191239]
7.947201207229035,3.0232846118229206,3.3040993903986675,0.363419142663433,3.8908386101113703,6.6710741751746525,[-912.16770858  142.98925887],[-4.48524291  0.8284143  -3.4619583  -1.56132631 -0.8860261  -0.8661669 ]
4.134609018713517,3.2128727147651603,3.6119534341073836,3.638796750069125,3.4509518415056615,5.300216176577173,[-128.34488525   93.70595235],"[-2.67374087e+00  2.24580289e-01 -1.46086815e+00 -3.75200456e+00
  3.32093890e-03 -3.75893435e-01]"
7.4154875999133,2.52786460503174,3.028949275668225,5.848593998591508,2.3052727570648908,3.5994132976372075,[-742.70396157  123.03019985],[-3.9716761   0.65722537 -3.4438115  -1.08405311  0.46235801 -0.02051481]
8.741304251342587,4.883945805840191,2.759483068616867,4.430406496014858,4.62084851947508,2.1715517830317346,[-1160.83829306   153.57445336],[-5.81262503  1.27087501 -2.92867922 -3.95526658  0.12206372 -0.19967543]
0.23542964663873067,7.779425410619671,2.5558520234324362,4.60345972081646,3.371110500603542,0.8234801504668932,[-119.65147554  100.34161337],"[ -3.00742753   0.33580918   2.77199788 -12.55142329   0.20018179
   0.75969921]"
6.525946724708299,5.226097098274543,2.748502015880731,2.600160975451482,2.4785834323207956,1.9092233916353352,[-529.71556392   94.00368175],[-4.87602191  0.95867397 -1.64992481 -5.57617229 -0.33414695  0.45472534]
5.872477334333705,7.315516527041379,3.0266722884210093,5.653742793893617,4.3487190310380015,5.513956301096733,[-421.21291851  178.44339612],[-5.59399693  1.19799898 -0.2784804  -9.03703612  0.41361355 -0.83324983]
3.3863869604503236,6.905805444628569,4.144862431584892,3.9738945847822817,2.410506530780151,2.604875544081154,[-83.99901704 104.72540657],[-4.1460962   0.7153654   0.75970924 -9.66551469  0.32115114  0.26190548]
0.00508198761801526,2.2094943748277664,4.822397195115457,5.058483857377275,4.911063046946796,2.502702576795909,[-130.56385735   84.1077253 ],[-0.10728818 -0.63090394  0.10220619 -4.31170057  1.09490385 -0.53871614]
3.1235380325745385,5.057021529977263,4.30700178770334,2.0379861577396934,4.964741038303247,9.94474362508893,[-71.40875404 181.58018792],[-3.09027978  0.36342659 -0.03325825 -7.02376328 -0.06344004 -2.45123774]
8.456391609786095,1.9358295843715934,1.1414832688349676,0.10567549887972039,3.5237265186091022,8.938547406607345,[-1063.68390969   168.88642492],[-4.1961106   0.73203687 -4.26028101  0.32445143 -0.11006002 -1.30320922]
8.84023088022515,5.327073313389533,4.163072159400352,2.7813580026654727,4.633964336369576,6.737203294144725,[-1205.4841898    198.45804794],[-6.0836521   1.36121737 -2.75657878 -4.57049453  0.03352371 -1.35176069]
4.244170833002968,1.0423768727028682,2.4615298484055583,3.235881128628054,2.1855512013719216,0.4605954417860547,[-130.95008904   40.61837369],[-1.64327385 -0.11890872 -2.60089698 -0.44147989 -0.11854219  0.71901943]
7.389362160234145,7.201102549361911,4.128011937130762,2.196633904919694,4.656649216289759,5.996362157368162,[-779.58975153  185.96497517],[-6.29523235  1.43174412 -1.09412981 -8.10697274 -0.13273879 -1.1852122 ]
8.851231722402417,9.024353931669452,2.810784716000289,4.295216764999116,4.6249682028307655,9.070066616612891,[-1239.33243971   289.78910397],"[ -7.93779283   1.97926428  -0.9134389  -10.11091504   0.0827548
  -1.92764707]"
7.989930940304102,6.123995885083646,1.6883579009867518,3.349660418412412,3.2999171122718516,4.740973487742148,[-920.1755557   148.77938191],[-6.05696341  1.35232114 -1.93296753 -6.19102836  0.26751635 -0.20773094]
9.787431711002014,8.36264571624903,2.8317702674610197,2.4317400996549385,3.3515654265572548,5.091823534084358,[-1567.93025823   216.81960334],[-8.07503871  2.0250129  -1.712393   -8.65025272 -0.38498966 -0.30385545]
6.8676630500565405,7.5761022346048446,1.4813437611769964,0.6261748022009237,1.1405293188918573,6.78819610402326,[-635.08064212  154.52900853],[-6.22188264  1.40729421 -0.64578041 -8.93032183 -0.26687711 -1.56145683]
8.778696723369496,4.454026079342687,2.080694270160797,1.4569748330023695,1.2792807707811535,5.45498137864243,[-1162.50335054   134.74930992],[-5.6163614   1.2054538  -3.16233532 -3.29169076 -0.42447554 -1.10396401]
8.895072227909168,5.513803081687732,3.6687256587129795,0.6496710518149327,4.456849385956479,7.034244555155763,[-1231.19394618   192.75005771],[-6.20443765  1.40147922 -2.69063457 -4.82316851 -0.72578374 -1.28916367]
4.673061898271186,1.2247334234978247,3.955761696399025,4.738994974987361,1.641611547090303,2.9845988809131887,[-188.92684222   73.04632239],[-1.94889766 -0.01703411 -2.72416424 -0.50056919  0.41311885 -0.20745452]
9.384953822724775,3.35004904887646,2.516218874493029,2.312409895873313,3.9710783581998186,9.855160845407147,[-1379.23539317   223.87244245],[-5.36750144  1.12250048 -4.01745239 -1.33259666 -0.36338648 -1.69953851]
8.107313148759518,0.8413994484411536,4.530859922968755,1.984029817769275,4.413775929411617,5.813962529097399,[-962.00917633  144.18512373],[-3.4743563   0.4914521  -4.63295685  1.7915574   0.08189048 -0.95318123]
4.447011949847061,8.956718701566896,4.51282344592198,0.27517390372594464,3.5787295611117704,4.760717827274564,[-230.95672632  155.91176081],"[ -5.70186533   1.23395511   1.25485338 -12.21157208  -0.35904783
  -0.27391143]"
6.765984468714928,6.704317417207825,3.84502539571137,4.154619106241352,2.032314593129355,4.761052116575647,[-599.17955125  149.56941794],[-5.73515094  1.24505031 -1.03083353 -7.67348389  0.21717176 -0.42436679]
9.02042262236144,7.412961908463039,4.137720787976855,0.7131467496266866,4.318964656935208,3.1927793301006924,[-1293.12272396   182.79663571],[-7.21669227  1.73889742 -1.80373036 -7.60923155 -0.49811116 -0.23311177]
9.387092061252428,9.038989709102431,2.457211775003582,4.4706456448204674,3.8602169841280545,2.980666769362764,[-1424.30141884   219.63104407],[-8.21304089  2.07101363 -1.17405118 -9.86493853  0.19131618  0.06983999]
8.713948632172894,0.2574378500793173,3.1134659249803645,0.3812574131482809,2.7123476471622596,6.657678619573715,[-1150.45834932   137.51971665],[-3.48569324  0.49523108 -5.22825539  2.97081754 -0.90146702 -0.68510562]
5.910114319088006,2.7327733454495764,3.706599131549212,5.628620057541733,4.580605467699177,2.827342400946977,[-405.56062415  116.7935538 ],[-3.32144383  0.44048128 -2.58867049 -2.14410286  0.5319756  -0.33141401]
2.04182170373185,0.9386086827062656,1.494942929474814,2.855455719683248,3.9120691836663823,6.4624508049945,[-11.20537494  72.50605956],[-0.49021519 -0.5032616  -1.55160651 -1.38700217  0.28016313 -0.82358025]
8.770860148295064,4.359216406001999,3.8894491294467977,3.770990398639607,3.7316548235405254,6.186433227444442,[-1167.54288049   177.47614233],[-5.56503828  1.18834609 -3.20582187 -3.15339453  0.14052754 -0.680438  ]
9.138229502970658,6.496472471674264,1.3573139046892577,0.4540571346750111,3.5429912386954117,7.900740242314786,[-1313.24446409   202.73434524],[-6.81735099  1.60578366 -2.32087852 -6.17559396 -0.21188131 -1.04889493]
7.587119512437938,4.737757042372261,2.71293298574541,4.392628159218395,4.666570973849176,5.328619512521488,[-804.42496377  156.83698238],[-5.16243828  1.05414609 -2.42468124 -4.31307581  0.11875891 -1.02651958]
3.282106997107397,3.9827551395645155,4.484789725382361,4.805702808129542,4.329650932449987,1.2817555814539838,[-68.90576852  90.23145777],[-2.63243107  0.21081036 -0.64967593 -5.33307921  0.75257583  0.2375682 ]
6.529463188845872,8.795927314173573,3.0424954379569815,4.62765930266041,2.531749317696455,3.405767489418702,[-565.99754732  168.68324276],"[ -6.66269525   1.55423175   0.13323206 -10.92915938   0.15736629
   0.09374345]"
4.864295150843265,5.857324153742649,4.056480696915354,1.155812314412395,3.074598142273102,0.8069275722863201,[-241.7190527    85.86483715],[-4.36080965  0.78693655 -0.5034855  -7.35383866 -0.43200906  0.79687689]
3.649065925507978,9.29560770651042,3.800574993717849,2.572182478932938,3.888777459045821,6.997777258066957,[-139.43827085  184.87597443],"[ -5.47233682   1.15744561   1.82327089 -13.1188786   -0.1967243
  -0.94692566]"
9.363295138708029,9.496132422186896,2.4975256506769847,2.7308670853771937,4.411155629348128,9.999119780288789,[-1427.13414794   310.98378661],"[ -8.42971378   2.14323793  -0.93358136 -10.56255106  -0.25416311
  -1.99762   ]"
2.1730780816715978,5.680128417651105,2.884747356174786,5.017036081792535,2.1274448775216133,5.556040151714057,[-20.15001267 105.87414942],[-2.92660325  0.30886775  0.75352517 -8.43365359  0.25757981 -0.57934815]
4.721249889305233,9.979930125980266,2.5281318501021257,3.4377952230171847,4.898454903122942,7.801452029668241,[-266.65852061  224.95660669],"[ -6.35059001   1.45019667   1.62934012 -13.60927024  -0.08488631
  -1.85139576]"
3.8276875294033075,4.45433392145301,1.1220797019002005,0.7899478509216527,2.7491498549689846,9.565349166183449,[-102.91366109  135.42909257],[-3.14101073  0.38033691 -0.6866768  -5.76765712  0.07913312 -1.40706874]
5.301922459727384,8.9361586281235,4.634302352482662,5.437181504263525,1.5900160852495762,3.2039671441640802,[-336.29935801  171.79857041],"[ -6.11904054   1.37301351   0.81711808 -11.75327671   1.02703142
  -0.29800545]"
8.395362511656232,7.256583633608377,3.687774849249356,2.112604888016833,4.982755907854524,5.645673492176463,[-1076.79695146   197.9043861 ],[-6.82597307  1.60865769 -1.56938944 -7.68719419 -0.35359022 -1.39424862]
2.9500273050550954,6.889956655777409,1.4568900884149754,5.57614153637604,1.7373259526801776,5.409517775560525,[-49.71209336 121.67123101],[-3.91999198  0.63999733  0.96996468 -9.85992133  0.98933243 -0.75096588]
7.117749583812087,9.841326611014008,3.3704290576502465,1.627557727272548,4.391057039572759,5.297800484933667,[-739.01710719  208.87087669],"[ -7.4795381    1.8265127    0.36178851 -12.20311512  -0.55880615
  -0.80821004]"
0.807819414714247,1.19948413638432,1.3258059357292153,4.879431912793882,1.8464376313799624,2.436724168258163,[-37.76919601  37.00490817],[-0.00365178 -0.66544941 -0.80416764 -2.3953165   0.92058942  0.05814242]
5.8560745883006255,6.119595794183297,3.4966083100092566,3.6671664236302086,1.185103627318313,0.6147748255722296,[-395.08194487   99.19986021],[-4.98783519  0.99594506 -0.8682394  -7.2513564  -0.02155344  0.02284408]
8.737540692776854,7.950323888261237,2.406020883305126,0.6588523553254464,2.4370250363012675,2.983084536251118,[-1185.47292231   160.61317458],[-7.34393229  1.78131076 -1.3936084  -8.55671549 -0.74708411  0.17499366]
7.506764543061961,4.4586809186119485,3.783541159873464,2.4817469392740854,4.253126301173937,8.176980017572705,[-784.79252965  181.65768656],[-4.98272273  0.99424091 -2.52404181 -3.93463911 -0.22607908 -1.43682639]
2.452743054917418,9.112723510642395,4.510796708176926,0.0864191146034805,4.128233082392359,5.73356769017067,[-93.14289367 159.32854032],"[ -4.78273328   0.92757776   2.32999023 -13.44271374  -0.40776855
  -0.75161939]"
3.5758481832081013,7.458888942770477,1.1252221789753643,4.26610462814793,1.5697406770217968,5.274955623806879,[-92.29300261 118.17673077],"[ -4.51736856   0.83912285   0.94152038 -10.40040932   0.94522413
  -0.83014934]"
9.902244082417266,0.7617357445128747,1.2253786035931933,5.3269139527584235,3.8315331745911836,8.362505214533384,[-1572.49891309   213.12438413],[-4.33198991  0.77732997 -5.57025417  2.80851842  1.11904876 -1.26348816]
0.5377418999430628,5.221441394474432,4.451526067501687,4.179494577794318,4.716885033694155,5.206541114111857,[-89.59313829 114.19395064],[-1.87959165 -0.04013612  1.34184975 -8.56329114  0.57160563 -1.03855883]
5.841751917844648,4.4758347607935995,1.8413628341123833,3.99919093318975,2.582223173115239,8.04373906279083,[-378.31752496  144.91292211],[-4.15879334  0.71959778 -1.68295858 -4.79287618  0.33540775 -1.05456913]
2.401596004666896,4.132758436874507,2.9091359741080014,4.968805794425093,4.5182208855025685,4.946838975039728,[-25.54190536 100.88499462],[-2.26717722  0.08905907 -0.13441878 -5.99833965  0.24426552 -0.81295841]
5.646101780839832,8.973711115691286,3.2974201526415783,5.036532899884339,1.7629051923664183,2.642813311814476,[-387.91866577  158.73789674],"[ -6.30990645   1.43663548   0.66380467 -11.63751578   0.28124791
  -0.04330422]"
9.868137849680469,0.33417839590368814,4.08331104655953,5.4120388148346965,4.520271666349906,2.068124969785438,[-1574.35776539   168.16540989],[-4.10115812  0.70038604 -5.76697973  3.43280133  0.64640041 -0.09483773]
1.720957191802548,0.2864616469006753,1.8803036757739249,4.3610926582004925,3.155971057018355,4.752412515495684,[-10.43636958  58.14400305],[-0.00370942 -0.66543019 -1.71724777 -0.56921387  0.40370313 -0.19418487]
1.3997463314707081,4.202145508118036,3.2741552412567336,2.1382657732292887,3.7280927382028497,2.3653080816823504,[-29.93738288  54.40294751],[-1.80094592 -0.06635136  0.40119959 -6.6033451  -0.44664328  0.27614322]
8.22521996102275,1.2031626284206198,2.534168828881131,1.5043363198167197,3.4409229507466903,2.4150958156452296,[-984.00915493   95.45952169],[-3.71419129  0.5713971  -4.51102867  1.30786604 -0.56966625  0.34762278]
6.3561490171902415,2.173053122591523,1.4211075118369885,4.879165809007886,1.7757193521423074,0.32832092501395405,[-475.98280845   74.2095696 ],[-3.26460107  0.42153369 -3.09154795 -1.08150518  0.84301682  0.54320399]
5.301397399747884,2.1861406104247716,4.200015669539834,4.785670567099951,3.3687456147547445,1.9561332977702983,[-288.98360242   88.60170406],[-2.74376901  0.247923   -2.55762839 -1.62851222  0.55642704  0.47697334]
1.7301105294221841,9.48867789223532,2.0278044973324554,1.566260205666922,4.49500800097588,4.685411540596734,[-77.09585713 141.75163093],"[ -4.60939421   0.86979807   2.87928368 -14.36796157  -0.37214392
  -0.73011512]"
0.3752760304799785,2.6354965075052417,2.1386001641934698,0.6569103523003006,1.5130658178294847,2.8656167834110846,[-79.1329505   22.59294353],[-0.50538627 -0.49820458  0.13011024 -4.76560675 -0.65026999 -0.26914751]
0.6185197516236773,2.592837686386816,2.1513191827453504,4.831469731956435,2.823930206001898,7.397029707407523,[-53.40724761  97.76727825],[-0.60567872 -0.46477376 -0.01284103 -4.57999665  0.38793222 -0.85700757]
4.991588966018278,3.1892573073753194,2.9623006383586787,5.899351652451631,4.3257927705149415,4.2651710456185965,[-243.67350453  115.56906471],[-3.09042314  0.36347438 -1.90116583 -3.28809148  0.47519322 -0.50572438]
7.543105688842929,1.675000617165463,2.861056723472966,3.282907225499115,3.1827661431838874,1.2973743426654005,[-776.99836375   90.48037643],[-3.60905315  0.53635105 -3.93405254  0.25905192 -0.17444689  0.66730555]
7.641308293023084,4.135633189839564,3.748694408945947,5.480891619005876,3.771132644445609,7.295412344166551,[-817.59744762  187.03041971],[-4.88847074  0.96282358 -2.75283755 -3.38279564  0.51035873 -0.97251447]
7.340560534474156,0.05518649997135583,1.693085480702797,2.283611243221501,1.8407141276322267,8.939811799294725,[-720.9551282   145.27675677],"[-2.69787352e+00  2.32624506e-01 -4.64268702e+00  2.58750052e+00
 -2.09079901e-03 -1.57093888e+00]"
4.355368153089519,2.902140769376833,4.502159781559028,1.181102403807227,4.920977741327402,5.196710814404753,[-175.09320962  100.2779236 ],[-2.62875446  0.20958482 -1.72661369 -3.17552708 -0.1406034  -1.22171657]
6.491334391141109,0.7411765331641806,4.356510432855648,2.237771065376877,1.9184040625516507,3.865781613924036,[-521.10183097   85.29810896],[-2.61625546  0.20541849 -3.87507893  1.1339024   0.0194729  -0.25890785]
5.335747815131246,8.315653964343875,2.419096251490197,1.9766917402665176,1.2968432383449704,1.0026163549090406,[-324.26354854  110.06668445],"[ -5.82570089   1.27523363   0.48995307 -10.80560704  -0.42146477
   0.02416017]"
9.349461476058197,8.08965205435744,1.3658206834871844,2.2535870542638348,1.3607294797433553,4.833242474540926,[-1390.76237055   185.01083854],[-7.71955677  1.90651892 -1.62990471 -8.45974734  0.23103227 -0.88011258]
4.699267807564036,9.331341522023113,2.2502195487862617,4.828353232005557,1.8338022851295976,8.578355445474761,[-238.84418018  214.48454845],"[ -6.01530466   1.33843489   1.31603686 -12.64737838   0.34763099
  -1.48459314]"
9.482138327064671,1.7544234214078203,3.6182263019741705,1.905384386872966,1.7732899259320347,0.6820549615131954,[-1411.46065733   113.32075616],[-4.61828087  0.87276029 -4.86385745  1.10943403 -0.42810296  0.45328186]
0.1387290971192756,4.954835623991185,2.291497187303667,1.3225318405649389,1.5084807087459682,0.1747235719653084,[-104.43464127   33.87573403],[-1.54678236 -0.15107255  1.40805326 -8.36288889 -0.54387298  0.40016166]
4.5031916795253295,7.552228639645515,2.1603062774599615,1.3262632087815993,1.316309343727812,3.854584262073426,[-196.07168817  100.33128016],"[ -5.02771016   1.00923672   0.52451848 -10.07674712  -0.49216281
  -0.67234962]"
0.2681127040188702,4.846317997819539,2.428804626839967,3.704006024807942,3.26956431666417,0.27916290939843047,[-90.36738358  53.94541786],"[-1.55721535e+00 -1.47594883e-01  1.28910265e+00 -8.13542064e+00
  7.56754478e-03  9.12043042e-01]"
9.208150479444557,2.1677184252410964,1.8587939482268072,2.7597102965017406,1.862504088930414,4.467937317037088,[-1301.98372173   123.99153964],[-4.68793445  0.89597815 -4.52021603  0.3524976   0.01551539 -0.44045857]
0.9268924908427112,5.2145457213949795,3.436118171343265,2.409307412025335,2.504433911964058,1.1694455066027676,[-49.8505934   53.30207908],[-2.07071911  0.02357304  1.14382662 -8.35837234 -0.35012338  0.64624219]
3.118931002863233,7.0159523244414,3.7603896053389554,4.320133285028466,3.978214830931664,8.639396980487737,[-73.05194212 182.22077263],[-4.06744166  0.68914722  0.94851066 -9.96446299  0.22458141 -1.39907531]
5.546402154714903,7.809383319164676,1.6131903218442893,2.174221372419064,2.2497813952921693,2.0467990590436025,[-353.44456413  108.32956899],[-5.67789274  1.22596425  0.13149058 -9.9408739   0.02436561  0.34759325]
6.459632553760946,9.551488794856503,1.4459164196354553,0.8936767333271478,2.7025247169872917,4.282472422604592,[-566.97972199  161.49033322],"[ -7.00556067   1.66852022   0.54592812 -12.09741692  -0.17278687
  -0.09274099]"
9.277321088120956,6.004872150048061,4.7881051313279,3.8291501802372423,2.5959583723619715,4.5535342717759955,[-1356.9500697   187.1891922],[-6.64109662  1.54703221 -2.63622447 -5.36864768  0.75661754 -0.17919598]
4.444406271954006,9.721002216345871,2.499432996034472,0.6999793470315461,3.9300021680510704,4.78580473363364,[-230.71527411  159.33661158],"[ -6.08270424   1.36090141   1.63829797 -13.35930019  -0.76236333
  -0.41267719]"
2.0799554170744794,1.6404746903786949,1.9753603613187467,2.638206894516154,2.790042758367732,3.925171060031402,[-6.29914154 41.07086237],[-0.86021505 -0.37992832 -1.21974036 -2.42073433 -0.07797668  0.00768672]
8.168616416575414,6.706681967523665,4.853794955985887,5.290526282373023,3.6319135903618345,8.04605189328489,[-996.89273031  241.18461839],[-6.43764919  1.4792164  -1.73096722 -6.97571474  1.18177051 -1.11134167]
3.9964476171556287,5.50208306789468,3.313404673354898,2.073124182271573,3.85687524519153,0.39204800992321154,[-129.13609078   76.55019435],[-3.74926534  0.58308845 -0.24718227 -7.25490079 -0.45716333  0.7184292 ]
3.004669772259747,6.578152270473112,4.781206008810258,1.2272449834479067,4.764213002555389,5.772826028305307,[-82.34850079 132.68943477],[-3.79141102  0.59713701  0.78674125 -9.36489352  0.09998496 -1.22131839]
3.5276070137142423,4.382230196853594,1.8786682283715117,4.622190669958381,4.699458765564376,9.409570400524007,[-78.85977466 167.16692145],[-2.95491861  0.3183062  -0.57268841 -5.80954179  0.4698939  -2.07443262]
0.27081803551153416,0.3685813965864071,4.654149559509774,0.03972102968439151,3.9182082355774366,9.161898879549197,[-114.96584115  121.16462739],[ 0.68030028 -0.89343343 -0.95111832 -1.41746308 -0.30601705 -1.50125131]
4.455694181461839,1.3866650193207075,4.021895373348837,4.505067884217716,1.2754852171782072,2.9001581038613597,[-160.59986494   68.28510912],[-1.9211796  -0.02627347 -2.53451458 -0.85215044  0.38733451 -0.46852734]
3.4819353267699826,5.008581012754504,3.5990468995135596,3.0514305160511475,3.2769307823718905,8.596213408272394,[-76.79411017 144.10728447],[-3.24525817  0.41508606 -0.23667716 -6.77190386 -0.14742807 -1.16822602]
3.0207967515305723,6.37722858319526,1.0815251669839685,1.1555621212399287,2.5998203474558896,2.638990826277685,[-55.86767861  66.02261634],[-3.69901267  0.56633756  0.67821592 -9.0554445   0.20902695  0.30021635]
5.751181922971873,8.4027496681562,4.267496236140936,4.345547975624633,4.374584150993284,6.374538779203267,[-414.96310204  200.54933797],"[ -6.0769658    1.3589886    0.32578387 -10.72853354   0.48802367
  -1.06600509]"
6.27409300545755,2.1965109845137567,1.522194681237428,0.2930751871339765,2.4225602936283503,8.59843244943797,[-472.77304869  126.39371222],[-3.23530199  0.41176733 -3.03879101 -1.15771997 -0.38075406 -1.23296727]
0.6966388431078441,9.995744593199179,4.135925605626271,2.574747103020401,4.44334991918959,7.242726177771694,[-130.12272312  196.3358599 ],"[ -4.34619172   0.78206391   3.64955288 -15.64529747  -0.03373148
  -1.33149629]"
4.129690220421818,2.1611389199921405,2.9246936097957894,5.104068146771296,3.77389235050209,2.699552672185238,[-126.03336736   77.86005521],[-2.14541457  0.04847152 -1.98427565 -2.17686327  0.2774348   0.17538449]
6.697460042760431,7.844916924064878,2.423164381626618,0.19559982327599368,2.336475897017152,2.317116063723461,[-604.10135057  123.13682395],[-6.27118848  1.42372949 -0.42627156 -9.41864536 -0.86791521  0.31065493]
5.577298398754801,4.573319859002436,2.511473830026776,3.6197333743092344,1.7636592826078465,0.808117290272804,[-329.56090229   75.19503008],[-4.07530913  0.69176971 -1.50198927 -5.07133059 -0.0354022   0.41583609]
0.5831031764829009,3.10568570320785,2.6073293522051584,4.380359230941309,3.4053039173426813,1.406276788507761,[-59.92612381  49.54471552],[-0.84439444 -0.38520185  0.26129126 -5.36697697  0.13363737  0.60736299]
6.496316845931935,7.839133857661947,2.976441444649823,2.5757579744563426,3.943788427812583,9.711712289952233,[-554.11779012  229.01870778],[-6.16772535  1.38924178 -0.32859149 -9.51054236 -0.35592176 -1.65061222]
9.527937952589248,2.321479990858032,1.0077853826573437,2.1048686872667233,4.79188862372233,5.541279207198802,[-1434.81959747   155.28494638],[-4.92470897  0.97490299 -4.60322898  0.28174899  0.51844694 -1.18803601]
3.5911667522413393,2.190588262681742,4.685980939991781,4.100599365817713,4.308606605586826,3.3575672387146414,[-87.87506811  86.30583675],[-1.89087751 -0.03637416 -1.70028924 -2.49029902  0.73578277 -0.26750462]
2.640778452547048,1.3228795080093614,3.2597927698414435,4.677999265825921,3.0867873169969817,7.529868285045782,[-20.64444547 107.46081939],[-0.98182898 -0.33939034 -1.65894947 -1.66393004  0.18637289 -0.88435008]
6.244092510197027,5.7147701262451935,3.0809621199315993,3.93822797204459,3.9423500557506137,9.915063499622008,[-477.09919095  210.49986418],[-4.97943132  0.99314377 -1.26466119 -6.45010893 -0.01380429 -1.70077178]
3.8676892040220254,0.8749902993618275,1.7612774699565175,0.016040929948827776,3.1933738046205438,0.5595918014301582,[-109.7345828    29.33776268],[-1.37133975 -0.20955342 -2.49634945 -0.37864085 -0.61238139  0.85075369]
3.085509919565199,7.232657829623729,1.1009482459318307,0.467658199236332,3.648950835182043,0.2266721163071328,[-76.34357227  76.62872442],"[ -4.15908387   0.71969462   1.07357396 -10.30623178   0.01851394
   0.83804767]"
8.589620182586655,0.5652485632417659,1.7179528749949666,1.460424215543512,2.969263302775973,5.2770319790986875,[-1098.47876491   115.84887286],[-3.57743437  0.52581146 -5.01218581  2.44693725 -0.22398274 -0.31949418]
3.3011079511508323,4.264249345728057,3.7972796994242697,5.768036583193027,4.386633914811517,5.472911827723237,[-69.86888896 125.96603631],[-2.78267865  0.26089288 -0.5184293  -5.74582004  0.60092288 -0.84891636]
8.343451604985203,8.005996452357723,3.544383079706826,0.44777639813022874,3.3144993017383557,9.332158815054965,[-1066.5055348    244.54741277],[-7.17472403  1.72490801 -1.16872758 -8.83726888 -0.81396767 -1.35776716]
6.5352785637032405,4.931200321450644,3.208864169651875,0.18708655612698788,3.7642989995498986,7.152427176347303,[-549.86946539  142.68557463],[-4.73323944  0.91107981 -1.80203912 -5.1291612  -0.9423223  -0.93414503]
0.8124629474994416,0.268695331287514,1.1235455168342732,4.913324070487629,1.3082494068169765,5.119291025327818,[-39.19796418  54.05405828],[ 0.45942086 -0.81980695 -1.27188381 -0.99681152  1.10860137 -0.99532777]
0.22979419438582172,5.955993262576102,2.7671220522728186,2.0230844889988964,2.245509893361813,3.366685351221752,[-102.57280773   63.65338135],[-2.09289373  0.03096458  1.86309953 -9.8190928  -0.48067084  0.01601483]
9.057792915166136,5.804649197604755,1.9665845035373617,3.676431523211565,1.4101588159510001,5.177029365204601,[-1260.99358877   161.91134909],[-6.43122106  1.47707369 -2.62657186 -5.17807734  0.18609478 -0.92615609]
6.097643702088939,2.3724698810746467,2.647981241966086,5.416898539374465,4.627890359062119,4.2006481450157125,[-437.79086365  118.22728051],[-3.23505679  0.4116856  -2.86258691 -1.50988297  0.38520394 -0.71266879]
0.8676660290697469,2.9496152471465797,3.1330750605147974,1.8663109841041612,2.533811898585488,7.0327202828420345,[-44.41149163  78.63170778],[-0.90864064 -0.36378645  0.04097461 -4.99058986 -0.52899501 -0.81251291]
4.182662485746449,7.355895187374751,1.7223063719574898,4.334055855196617,4.499182332821256,1.0277839638004027,[-160.66359823  114.65322041],[-4.76927884  0.92309295  0.58661635 -9.94251154  0.49163922  0.18116709]
1.6481490891987882,8.062375342085703,2.2842295780474804,5.693987414900222,2.6156117602212965,4.5140672278306235,[-46.9764117  132.57571684],"[ -3.85526222   0.61842074   2.20711313 -12.26948847   0.55157868
  -0.16545539]"
2.1846762419970323,3.4602148762702756,2.7465822326291565,1.2071930006342166,1.3894307061435578,1.7994767725528893,[-13.98683705  30.91556052],[-1.82244556 -0.05918481 -0.36223068 -5.09798419 -0.68214661 -0.09835256]
3.060303205238429,0.33501062445883023,3.026501401783099,1.4790777686565588,1.9182403165657398,8.95284955597172,[-42.1831839  104.65823069],[-0.69765691 -0.43411436 -2.36264629  0.02763567 -0.63005498 -1.53076339]
0.2557766392265204,0.5687643773898832,3.045458372777785,5.453783053223489,2.1120957835995835,1.6561282764066354,[-85.64045587  46.61119037],[ 0.58772949 -0.8625765  -0.84350613 -1.72525825  0.36396238  0.38887446]
9.924261821635302,0.06060987339124302,3.397297796116924,5.512053061430874,2.240449097913794,9.537571356153236,[-1583.18142466   236.40388706],[-3.99243585  0.66414528 -5.93182597  3.8712161   0.41747465 -1.52862223]
