DATA, AA, ACAP, AEXP, B, CPLX, DOCU, ETAT, FLEX, KLOC, LTEX, PCAP, PCON, PLEX, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.218, 4.306, 4.28, 2.345, 9.88, 5.192, 1.549, 3.704, 2.624, 181.763, 3.546, 3.45, 3.438, 1.612, 2.447, 4.816, 3.014, 4.629, 4.013, 3.147, 3.797, 3.0, 3.434, 3.162, 4.623, 3.19, 2.0, 1151.704, 31.212, 7276.409, 0.0
4.303, 4.034, 3.772, 3.525, 4.663, 4.066, 4.578, 3.734, 2.473, 89.539, 2.821, 4.917, 4.656, 3.423, 2.643, 5.856, 1.357, 2.592, 4.675, 1.307, 2.676, 3.0, 3.268, 3.326, 3.624, 3.598, 2.0, 513.462, 25.789, 952.576, 0.0
2.981, 5.424, 3.925, 4.489, 6.717, 3.629, 1.281, 1.69, 1.798, 107.019, 2.258, 3.268, 4.932, 1.899, 2.884, 2.051, 4.874, 2.562, 3.638, 4.544, 4.548, 3.0, 4.321, 3.779, 1.991, 3.134, 2.0, 286.913, 20.406, 1246.598, 0.0
4.299, 5.385, 4.412, 1.299, 6.773, 5.31, 2.096, 1.051, 1.132, 312.343, 1.788, 3.201, 2.65, 2.158, 2.742, 1.502, 2.917, 4.643, 4.411, 4.088, 2.957, 3.0, 3.406, 3.211, 2.5, 3.529, 2.0, 2312.781, 39.45, 25507.879, 1.34
3.73, 5.153, 4.903, 4.781, 9.321, 3.342, 4.578, 5.127, 4.708, 191.949, 1.386, 4.547, 1.42, 2.389, 2.517, 3.115, 2.373, 4.447, 4.841, 1.188, 4.93, 3.0, 1.734, 3.171, 4.581, 3.276, 2.0, 915.476, 29.555, 6217.863, 0.0
4.883, 2.563, 3.41, 2.909, 4.422, 3.767, 1.815, 2.299, 3.938, 141.504, 2.192, 4.01, 2.975, 2.983, 2.251, 2.465, 1.408, 3.489, 3.12, 3.276, 5.853, 3.0, 4.281, 3.12, 4.703, 3.688, 2.0, 671.99, 26.629, 10015.857, 0.0
4.049, 5.014, 4.048, 3.531, 6.441, 4.567, 2.164, 1.814, 3.878, 110.729, 1.127, 3.939, 1.321, 1.918, 2.866, 1.015, 4.267, 2.315, 4.631, 2.016, 4.643, 3.0, 1.952, 3.705, 1.351, 3.271, 2.0, 1378.191, 33.661, 11571.97, 0.804
2.593, 2.435, 4.414, 4.868, 3.216, 5.356, 4.859, 4.142, 2.034, 13.623, 1.518, 3.289, 3.864, 2.545, 2.206, 5.208, 1.73, 3.88, 4.558, 1.544, 2.655, 3.0, 1.135, 3.886, 3.502, 3.623, 2.0, 90.746, 15.176, 352.611, 0.268
3.812, 5.05, 4.791, 2.971, 3.575, 5.2, 1.922, 2.46, 1.249, 403.511, 1.011, 3.324, 3.657, 1.914, 2.049, 2.186, 2.63, 3.557, 4.649, 2.743, 3.496, 3.0, 5.913, 3.434, 1.717, 3.115, 2.0, 3493.049, 47.384, 11238.104, 0.804
4.235, 1.602, 3.781, 3.342, 3.634, 3.144, 1.784, 4.725, 1.408, 100.252, 1.607, 3.475, 2.16, 3.625, 2.025, 3.808, 1.473, 4.027, 4.522, 4.281, 4.328, 3.0, 2.527, 3.819, 4.246, 3.672, 2.0, 605.226, 25.886, 5661.867, 0.268
3.901, 4.456, 4.143, 2.972, 5.464, 5.259, 1.337, 2.918, 1.205, 401.007, 1.565, 3.669, 3.313, 1.38, 2.719, 2.792, 3.921, 4.994, 4.04, 4.803, 5.695, 3.0, 4.353, 3.06, 1.317, 3.377, 2.0, 2083.306, 38.055, 33575.909, 0.804
2.199, 1.146, 4.263, 2.217, 4.566, 5.58, 3.892, 5.563, 3.548, 377.271, 3.992, 3.518, 2.547, 3.132, 2.491, 1.402, 4.534, 2.286, 3.216, 4.969, 3.795, 3.0, 4.671, 3.382, 3.16, 3.327, 2.0, 1143.567, 29.637, 3952.211, 0.0
3.258, 5.949, 4.106, 4.416, 4.039, 5.029, 4.564, 1.286, 3.888, 354.766, 2.418, 4.606, 2.764, 1.868, 2.338, 3.949, 4.136, 4.884, 4.517, 3.612, 2.142, 3.0, 4.669, 3.671, 2.003, 3.415, 2.0, 1175.213, 31.204, 4592.646, 0.0
3.733, 1.918, 3.567, 3.65, 6.752, 4.202, 4.14, 2.202, 2.507, 223.804, 2.895, 4.811, 3.748, 2.538, 2.686, 1.361, 4.084, 2.414, 4.603, 3.568, 2.965, 3.0, 5.271, 3.818, 3.671, 3.689, 2.0, 700.538, 26.761, 2335.729, 0.0
4.687, 3.487, 3.939, 1.507, 3.215, 4.886, 1.559, 1.381, 4.782, 288.521, 3.78, 3.464, 3.579, 1.911, 2.066, 4.576, 4.724, 4.362, 3.646, 4.463, 4.739, 3.0, 4.951, 3.606, 2.649, 3.498, 2.0, 978.082, 28.536, 14010.214, 1.072
4.572, 2.565, 3.495, 1.624, 7.035, 3.088, 4.942, 5.042, 1.691, 393.694, 3.609, 4.979, 2.868, 1.624, 2.414, 5.755, 1.322, 4.301, 4.861, 4.246, 2.772, 3.0, 5.316, 3.096, 3.971, 3.849, 2.0, 2262.097, 38.351, 4646.836, 0.536
2.954, 4.162, 4.28, 3.691, 9.923, 5.476, 3.419, 5.827, 2.207, 324.758, 1.156, 3.868, 4.351, 3.951, 2.534, 4.689, 3.813, 4.176, 3.588, 3.388, 5.25, 3.0, 4.163, 3.017, 3.088, 3.9, 2.0, 1307.844, 32.511, 8107.656, 0.268
4.681, 5.07, 3.179, 3.474, 4.797, 5.668, 1.309, 5.444, 3.766, 359.379, 1.638, 3.004, 4.306, 2.494, 2.584, 2.851, 1.529, 4.605, 3.401, 1.286, 3.938, 3.0, 4.326, 3.948, 4.487, 3.688, 2.0, 2683.195, 40.979, 23709.433, 0.268
3.998, 3.081, 3.501, 1.09, 3.674, 4.9, 4.826, 3.433, 3.264, 26.447, 2.932, 3.906, 1.992, 3.649, 2.772, 3.522, 4.782, 4.67, 3.909, 2.768, 4.309, 3.0, 1.705, 3.512, 1.862, 3.174, 2.0, 271.018, 20.002, 2102.664, 2.145
2.629, 4.271, 3.759, 3.225, 8.313, 4.049, 4.56, 4.524, 2.876, 352.335, 3.018, 3.524, 2.783, 3.524, 2.523, 3.762, 3.706, 2.377, 3.667, 1.252, 4.155, 3.0, 2.759, 3.138, 1.334, 3.691, 2.0, 1448.728, 34.669, 8083.044, 0.268
3.475, 3.489, 3.49, 1.627, 9.442, 3.426, 1.219, 2.922, 2.951, 269.206, 3.532, 4.5, 3.088, 2.494, 2.384, 3.813, 4.913, 2.552, 4.39, 3.781, 5.852, 3.0, 3.826, 3.066, 2.69, 3.527, 2.0, 983.326, 29.282, 8320.502, 1.072
2.259, 3.762, 3.57, 1.253, 5.345, 4.682, 2.318, 2.546, 3.68, 306.815, 3.863, 3.801, 1.296, 2.709, 2.26, 2.272, 1.096, 2.954, 4.779, 2.796, 3.139, 3.0, 2.692, 3.438, 4.549, 3.09, 2.0, 1968.002, 36.858, 12866.231, 0.536
4.475, 4.535, 3.762, 3.646, 9.532, 5.6, 1.151, 5.121, 2.408, 352.621, 2.116, 4.059, 1.812, 1.266, 2.752, 4.75, 1.412, 3.851, 4.583, 2.563, 4.248, 3.0, 1.566, 3.793, 2.775, 3.415, 2.0, 2226.609, 40.081, 40158.877, 0.268
3.566, 1.393, 3.852, 2.915, 6.454, 4.49, 4.074, 5.484, 1.532, 117.149, 1.137, 4.559, 1.48, 3.107, 2.322, 3.697, 4.901, 3.49, 4.998, 3.41, 2.316, 3.0, 4.927, 3.339, 2.438, 3.007, 2.0, 615.01, 25.6, 1987.585, 0.0
4.731, 1.733, 3.12, 1.524, 9.381, 4.268, 3.176, 3.865, 3.495, 229.194, 1.924, 4.351, 4.859, 3.208, 2.425, 1.449, 3.805, 4.069, 4.389, 2.707, 3.168, 3.0, 3.442, 3.827, 4.848, 3.175, 2.0, 1140.552, 30.534, 9655.871, 0.536
2.361, 3.355, 3.775, 1.033, 7.89, 3.622, 2.607, 1.672, 2.418, 295.645, 3.039, 3.785, 3.196, 3.332, 2.408, 3.421, 1.373, 2.085, 3.842, 1.639, 2.186, 3.0, 5.668, 3.72, 2.756, 3.783, 2.0, 1089.435, 32.882, 4079.6, 1.072
4.318, 1.692, 3.774, 4.605, 3.063, 4.771, 4.245, 4.067, 2.621, 122.839, 3.705, 3.103, 2.041, 2.403, 2.217, 2.729, 3.97, 3.292, 4.167, 2.433, 4.404, 3.0, 3.189, 3.979, 2.227, 3.879, 2.0, 634.756, 26.881, 6022.05, 0.0
3.643, 1.205, 4.051, 1.559, 3.222, 3.272, 3.158, 3.225, 3.414, 195.057, 1.648, 3.481, 2.822, 3.077, 2.046, 5.143, 1.978, 4.931, 3.922, 2.104, 5.532, 3.0, 2.63, 3.693, 2.352, 3.144, 2.0, 2260.935, 39.619, 22682.956, 1.34
2.246, 3.54, 3.721, 3.13, 9.098, 3.516, 4.117, 3.896, 2.772, 341.286, 1.945, 4.093, 3.835, 2.761, 2.06, 4.934, 4.321, 4.71, 4.026, 1.429, 5.491, 3.0, 4.757, 3.449, 1.734, 3.492, 2.0, 1204.651, 32.373, 7959.971, 0.0
4.744, 2.74, 3.687, 2.71, 3.815, 3.777, 3.821, 4.922, 1.755, 405.008, 1.479, 3.834, 2.984, 1.653, 2.078, 4.228, 1.145, 2.133, 3.563, 1.452, 2.698, 3.0, 1.612, 3.425, 3.981, 3.124, 2.0, 3332.03, 45.536, 23147.555, 0.268
3.915, 5.514, 4.945, 2.127, 7.843, 3.71, 1.503, 5.506, 1.365, 263.578, 2.686, 4.46, 3.079, 3.777, 2.258, 4.619, 1.885, 4.994, 3.291, 2.825, 3.62, 3.0, 2.174, 3.478, 3.948, 3.673, 2.0, 1046.615, 31.715, 9681.251, 0.0
4.637, 3.096, 3.253, 3.539, 4.523, 4.343, 4.882, 5.04, 2.14, 247.991, 2.235, 4.143, 1.668, 2.913, 2.32, 2.633, 2.897, 3.469, 4.905, 1.195, 5.508, 3.0, 1.092, 3.639, 3.89, 3.043, 2.0, 2854.838, 43.464, 19802.362, 0.0
3.324, 1.131, 3.658, 4.527, 9.727, 5.706, 1.951, 5.129, 1.223, 218.509, 3.759, 4.006, 3.816, 1.836, 2.324, 1.213, 4.46, 2.314, 3.035, 4.196, 2.387, 3.0, 5.86, 3.478, 4.534, 3.19, 2.0, 245.059, 19.187, 1333.572, 0.0
3.548, 3.839, 4.555, 4.408, 4.107, 3.225, 3.519, 1.259, 1.679, 61.278, 3.92, 3.468, 4.447, 3.004, 2.874, 1.849, 2.028, 2.054, 4.439, 2.906, 4.681, 3.0, 3.779, 3.316, 2.818, 3.143, 2.0, 158.79, 17.438, 628.575, 0.0
4.287, 3.311, 3.058, 1.848, 6.467, 5.48, 4.874, 4.597, 2.744, 43.206, 1.453, 4.299, 3.583, 2.022, 2.98, 2.994, 2.936, 3.261, 4.335, 4.58, 2.288, 3.0, 1.125, 3.164, 4.446, 3.957, 2.0, 501.896, 23.758, 1659.18, 0.536
3.29, 5.385, 4.945, 4.172, 4.002, 3.845, 1.423, 5.701, 2.15, 79.053, 1.686, 3.305, 2.646, 2.856, 2.102, 5.799, 4.608, 4.908, 4.325, 2.273, 2.299, 3.0, 3.525, 3.126, 3.722, 3.288, 2.0, 318.805, 20.987, 1123.091, 0.268
4.495, 4.259, 4.452, 3.662, 7.524, 5.214, 3.93, 3.622, 3.29, 404.146, 1.411, 3.535, 3.007, 2.711, 2.795, 4.864, 4.38, 2.355, 4.833, 1.996, 2.24, 3.0, 3.248, 3.492, 4.731, 3.829, 2.0, 1703.885, 34.192, 6419.091, 0.268
3.934, 3.21, 4.056, 3.645, 3.891, 4.736, 1.932, 4.876, 2.782, 84.595, 2.318, 4.789, 3.985, 2.747, 2.022, 2.99, 1.931, 4.373, 4.347, 3.377, 5.452, 3.0, 4.009, 3.581, 1.599, 3.693, 2.0, 352.201, 22.753, 5397.237, 0.0
2.536, 5.594, 4.989, 4.564, 9.005, 4.139, 1.999, 1.322, 2.819, 292.471, 2.39, 4.477, 4.148, 1.352, 2.25, 1.625, 2.338, 3.533, 4.168, 1.627, 2.643, 3.0, 3.722, 3.614, 1.532, 3.885, 2.0, 941.427, 31.277, 6175.802, 0.0
3.344, 2.894, 3.932, 4.972, 3.529, 3.509, 3.743, 2.401, 4.791, 272.526, 1.86, 3.229, 1.434, 2.065, 2.854, 2.25, 3.059, 2.663, 4.105, 4.499, 4.957, 3.0, 2.574, 3.346, 2.272, 3.209, 2.0, 1838.666, 35.205, 9023.756, 0.268
4.562, 5.68, 4.196, 1.19, 3.935, 4.111, 4.025, 1.77, 2.489, 154.976, 1.542, 4.044, 3.891, 3.148, 2.916, 2.9, 3.233, 2.725, 4.816, 2.738, 4.851, 3.0, 5.269, 3.645, 2.405, 3.75, 2.0, 754.947, 27.847, 3694.475, 1.072
3.382, 3.504, 4.538, 1.062, 9.959, 5.872, 4.572, 2.308, 2.86, 70.555, 3.771, 3.006, 3.291, 3.712, 2.492, 4.983, 2.198, 2.825, 3.627, 2.775, 5.819, 3.0, 5.336, 3.251, 3.891, 3.304, 2.0, 437.896, 23.606, 1309.035, 0.536
4.58, 2.898, 4.312, 4.409, 5.618, 3.274, 3.325, 4.475, 2.858, 169.917, 2.74, 4.725, 1.231, 1.709, 2.158, 2.215, 1.217, 2.936, 3.503, 4.399, 5.951, 3.0, 3.785, 3.359, 3.484, 3.885, 2.0, 886.671, 29.411, 7110.21, 0.0
3.383, 2.864, 3.239, 1.666, 4.627, 5.644, 3.422, 1.651, 3.149, 62.282, 3.67, 4.452, 3.685, 2.814, 2.318, 1.335, 2.505, 2.937, 4.859, 2.027, 5.797, 3.0, 3.288, 3.115, 2.715, 3.357, 2.0, 429.852, 23.532, 4477.665, 1.072
4.549, 4.727, 3.076, 3.385, 7.482, 4.511, 2.589, 4.733, 4.674, 112.536, 3.63, 4.186, 3.335, 2.286, 2.761, 3.332, 4.309, 4.096, 3.811, 3.465, 3.34, 3.0, 3.055, 3.134, 4.816, 3.657, 2.0, 493.314, 22.881, 2829.442, 0.0
2.448, 2.645, 4.357, 1.839, 9.354, 5.65, 4.451, 1.655, 3.227, 216.709, 3.473, 4.922, 1.054, 1.14, 2.873, 1.472, 4.648, 2.749, 4.804, 1.167, 3.887, 3.0, 4.797, 3.733, 4.691, 3.878, 2.0, 946.004, 28.991, 5420.699, 0.536
3.787, 3.992, 4.608, 1.587, 8.364, 4.913, 1.397, 2.837, 3.127, 50.005, 2.981, 4.116, 4.114, 3.959, 2.02, 5.67, 1.198, 3.426, 4.334, 3.595, 4.365, 3.0, 5.961, 3.485, 4.88, 3.885, 2.0, 118.147, 15.747, 715.881, 0.536
2.571, 3.627, 4.32, 3.287, 3.774, 3.198, 4.55, 5.282, 2.511, 131.354, 2.903, 3.161, 4.013, 2.363, 2.165, 1.514, 3.656, 3.511, 3.552, 1.062, 4.215, 3.0, 2.125, 3.061, 2.68, 3.362, 2.0, 509.663, 25.073, 3624.676, 0.0
4.545, 2.957, 4.177, 4.89, 4.785, 5.18, 3.279, 5.44, 2.075, 397.7, 2.372, 4.026, 3.892, 2.692, 2.018, 1.478, 4.343, 2.917, 3.476, 3.704, 3.836, 3.0, 5.531, 3.483, 1.63, 3.63, 2.0, 1301.842, 33.05, 7350.064, 0.0
3.494, 1.975, 3.381, 2.371, 6.149, 4.29, 1.821, 4.764, 4.003, 230.48, 2.587, 3.619, 2.655, 3.284, 2.678, 5.345, 4.892, 2.969, 4.304, 1.16, 2.184, 3.0, 2.315, 3.254, 2.883, 3.765, 2.0, 1481.151, 33.731, 7807.178, 0.0
3.496, 4.944, 4.262, 3.605, 4.17, 5.781, 1.75, 4.272, 3.009, 364.983, 3.723, 3.521, 3.783, 3.365, 2.888, 3.749, 3.972, 2.657, 3.827, 2.861, 4.554, 3.0, 4.007, 3.853, 4.501, 3.905, 2.0, 1244.173, 31.045, 6080.979, 0.0
3.784, 2.28, 4.905, 1.868, 9.271, 5.134, 1.084, 3.153, 3.681, 183.134, 3.618, 3.75, 4.61, 2.75, 2.997, 3.594, 2.939, 4.059, 4.954, 4.824, 3.759, 3.0, 2.354, 3.291, 2.073, 3.7, 2.0, 658.789, 26.132, 7818.678, 1.072
3.854, 1.059, 3.552, 2.108, 3.539, 5.67, 1.341, 4.503, 3.579, 73.01, 1.826, 4.143, 1.596, 2.827, 2.846, 1.303, 4.998, 3.822, 3.805, 4.077, 3.106, 3.0, 4.877, 3.897, 3.942, 3.741, 2.0, 488.659, 23.107, 3900.838, 0.0
4.06, 3.24, 4.116, 1.037, 6.021, 4.925, 3.215, 2.533, 2.951, 358.462, 2.362, 4.369, 3.892, 1.548, 2.768, 4.524, 1.536, 3.33, 4.397, 1.792, 4.964, 3.0, 4.342, 3.606, 1.45, 3.277, 2.0, 2439.481, 41.897, 24770.172, 1.609
2.636, 1.088, 3.551, 1.624, 9.379, 3.492, 3.218, 5.306, 1.971, 121.068, 3.109, 4.048, 4.35, 1.172, 2.059, 4.99, 2.003, 4.041, 3.719, 3.493, 4.209, 3.0, 1.026, 3.781, 3.159, 3.123, 2.0, 759.316, 27.953, 5682.091, 0.536
4.667, 1.329, 4.682, 4.275, 4.586, 5.167, 2.866, 3.336, 3.791, 96.84, 2.727, 3.557, 2.618, 3.298, 2.026, 4.258, 3.393, 4.861, 3.6, 3.672, 5.663, 3.0, 4.841, 3.684, 4.236, 3.286, 2.0, 438.337, 22.842, 4196.285, 0.0
4.887, 1.392, 3.217, 4.129, 3.911, 3.043, 2.118, 5.657, 3.511, 247.893, 2.354, 3.548, 3.347, 1.998, 2.156, 4.686, 1.737, 3.052, 3.804, 2.785, 4.323, 3.0, 4.809, 3.631, 4.179, 3.784, 2.0, 904.005, 29.743, 6762.701, 0.0
4.252, 4.898, 3.445, 3.705, 5.867, 3.039, 1.653, 4.257, 3.744, 141.081, 2.194, 3.444, 4.063, 1.142, 2.39, 2.907, 4.179, 3.397, 3.574, 2.175, 3.394, 3.0, 3.34, 3.343, 2.255, 3.027, 2.0, 608.138, 25.729, 4726.118, 0.0
4.98, 4.505, 3.337, 1.051, 5.461, 5.153, 2.646, 3.624, 3.447, 204.254, 1.393, 3.786, 4.384, 2.321, 2.051, 3.913, 3.017, 4.442, 4.253, 4.575, 5.514, 3.0, 4.296, 3.905, 3.209, 3.876, 2.0, 1437.257, 32.581, 18860.124, 0.804
2.937, 2.112, 3.907, 4.045, 8.046, 4.06, 4.216, 2.21, 3.178, 171.804, 3.971, 3.782, 2.331, 2.919, 2.67, 2.065, 1.989, 3.158, 3.682, 4.981, 5.135, 3.0, 3.742, 3.675, 2.594, 3.71, 2.0, 588.918, 25.341, 3808.469, 0.0
3.08, 5.46, 4.764, 3.89, 7.799, 3.772, 2.207, 5.733, 1.229, 8.978, 3.805, 4.334, 4.032, 3.68, 2.631, 1.067, 3.446, 2.306, 4.071, 4.637, 3.568, 3.0, 1.663, 3.319, 1.039, 3.307, 2.0, 36.33, 11.024, 87.475, 0.536
3.805, 3.744, 3.267, 1.519, 6.489, 3.037, 1.786, 5.985, 3.007, 52.765, 1.274, 3.664, 1.67, 2.137, 2.557, 2.305, 2.979, 3.736, 3.275, 3.034, 3.203, 3.0, 2.026, 3.504, 3.517, 3.268, 2.0, 413.572, 22.761, 4387.729, 0.804
3.422, 4.377, 4.497, 4.43, 3.343, 4.395, 4.151, 2.893, 4.697, 148.742, 2.211, 4.654, 1.849, 1.22, 2.355, 2.658, 2.625, 2.762, 4.44, 2.181, 3.758, 3.0, 5.058, 3.54, 4.836, 3.385, 2.0, 346.404, 21.375, 2104.059, 0.0
4.149, 1.901, 4.035, 1.999, 4.306, 5.985, 2.796, 2.843, 4.482, 233.953, 3.229, 4.999, 3.2, 2.901, 2.849, 4.073, 4.418, 4.869, 3.861, 3.555, 5.298, 3.0, 4.13, 3.548, 4.443, 3.563, 2.0, 1449.527, 32.081, 12730.759, 0.536
3.568, 5.656, 3.01, 1.314, 8.552, 3.378, 3.315, 2.489, 1.853, 307.142, 3.058, 3.575, 2.728, 3.266, 2.819, 5.701, 1.735, 2.028, 3.984, 4.655, 5.949, 3.0, 5.434, 3.084, 4.497, 3.568, 2.0, 956.403, 29.377, 2813.142, 0.536
3.249, 3.024, 3.703, 2.67, 3.665, 3.653, 3.279, 2.767, 3.212, 214.498, 3.738, 4.605, 2.713, 2.09, 2.347, 2.83, 2.672, 2.626, 3.693, 4.651, 3.865, 3.0, 5.987, 3.153, 1.076, 3.362, 2.0, 853.169, 29.092, 2274.285, 0.536
3.588, 5.621, 4.053, 3.027, 6.722, 4.415, 4.75, 5.933, 4.319, 140.315, 3.652, 3.127, 2.112, 2.619, 2.424, 4.752, 3.176, 2.797, 4.867, 4.024, 2.966, 3.0, 5.149, 3.066, 1.789, 3.52, 2.0, 558.873, 25.189, 1073.302, 0.0
4.995, 4.566, 3.155, 1.421, 3.554, 4.916, 4.198, 3.904, 3.555, 392.509, 3.543, 3.22, 2.804, 2.916, 2.947, 1.851, 2.275, 2.714, 3.645, 4.207, 5.165, 3.0, 3.896, 3.925, 3.253, 3.075, 2.0, 4048.313, 45.613, 15686.908, 0.536
2.83, 4.083, 3.877, 1.298, 4.676, 5.64, 1.928, 3.308, 3.695, 250.416, 2.907, 3.459, 4.698, 1.587, 2.738, 1.095, 4.632, 3.876, 3.382, 1.573, 4.878, 3.0, 1.6, 3.14, 1.874, 3.335, 2.0, 2315.62, 39.661, 28538.911, 2.145
3.999, 5.443, 4.387, 2.662, 5.951, 3.104, 4.118, 5.907, 3.752, 243.693, 2.407, 3.831, 3.969, 2.215, 2.402, 4.132, 3.707, 2.743, 3.658, 3.285, 3.237, 3.0, 1.734, 3.257, 3.009, 3.79, 2.0, 1099.12, 30.384, 4180.718, 0.0
4.542, 2.908, 4.901, 3.525, 5.658, 5.99, 1.586, 4.351, 4.021, 416.248, 3.569, 3.614, 3.452, 2.299, 2.472, 4.528, 2.716, 2.683, 3.447, 4.227, 5.589, 3.0, 3.632, 3.494, 1.685, 3.094, 2.0, 1651.092, 35.077, 17910.779, 0.0
2.368, 5.547, 3.574, 4.844, 3.32, 4.952, 3.793, 1.46, 2.483, 363.662, 1.632, 3.779, 4.97, 2.239, 2.056, 4.135, 4.133, 4.318, 4.615, 2.943, 4.12, 3.0, 5.789, 3.455, 3.349, 3.675, 2.0, 1216.449, 31.982, 3448.12, 0.268
3.291, 2.612, 4.476, 2.478, 8.891, 5.218, 3.526, 2.995, 3.841, 88.535, 2.0, 3.159, 4.343, 2.412, 2.654, 5.831, 4.881, 2.634, 4.721, 3.279, 4.949, 3.0, 1.109, 3.209, 4.73, 3.684, 2.0, 593.969, 24.594, 2652.066, 0.268
3.176, 1.606, 3.988, 4.077, 6.39, 4.377, 4.513, 2.7, 3.436, 176.433, 2.165, 3.298, 4.439, 3.621, 2.843, 2.758, 1.506, 2.211, 3.549, 3.802, 4.163, 3.0, 3.838, 3.163, 3.567, 3.114, 2.0, 698.113, 26.756, 2409.844, 0.0
2.778, 5.033, 4.073, 4.053, 3.113, 3.382, 4.344, 4.596, 2.654, 314.863, 3.112, 4.73, 3.726, 1.328, 2.078, 2.174, 3.753, 2.119, 3.363, 4.621, 5.949, 3.0, 5.579, 3.114, 3.252, 3.61, 2.0, 830.124, 27.792, 2017.868, 0.0
4.201, 5.478, 3.811, 2.065, 9.553, 3.326, 4.267, 1.634, 4.234, 413.803, 3.942, 3.393, 4.543, 2.333, 2.459, 4.189, 2.229, 4.278, 4.673, 3.058, 3.016, 3.0, 1.164, 3.808, 3.498, 3.049, 2.0, 2296.586, 37.9, 9385.798, 0.0
2.371, 3.335, 4.167, 3.647, 5.079, 5.414, 4.55, 1.215, 2.415, 284.413, 3.31, 4.208, 2.873, 2.332, 2.445, 2.478, 1.911, 3.069, 4.573, 3.688, 5.632, 3.0, 5.236, 3.771, 1.667, 3.166, 2.0, 1825.604, 37.247, 5368.837, 0.0
4.319, 3.835, 4.97, 3.849, 8.608, 4.025, 4.743, 3.599, 1.897, 342.69, 1.797, 4.262, 3.397, 3.86, 2.312, 3.402, 4.659, 3.969, 4.543, 4.044, 2.708, 3.0, 3.798, 3.581, 3.474, 3.127, 2.0, 1163.433, 30.796, 3917.559, 0.0
3.776, 4.142, 4.67, 4.352, 9.601, 4.259, 1.748, 4.912, 4.571, 351.494, 1.159, 3.649, 4.375, 2.135, 2.238, 4.494, 3.691, 3.723, 4.481, 4.374, 5.16, 3.0, 4.098, 3.744, 2.292, 3.098, 2.0, 719.257, 26.689, 9575.602, 0.268
4.394, 4.601, 3.707, 1.285, 8.177, 4.661, 1.077, 1.397, 4.632, 30.244, 1.742, 4.704, 2.179, 3.918, 2.331, 2.011, 1.617, 4.404, 3.342, 2.771, 2.957, 3.0, 4.601, 3.227, 2.056, 3.73, 2.0, 166.944, 17.606, 2543.332, 1.072
4.446, 3.887, 4.514, 3.546, 3.735, 3.595, 4.997, 1.85, 3.384, 110.723, 1.464, 3.55, 2.448, 2.002, 2.989, 4.116, 3.775, 4.28, 4.92, 3.439, 4.108, 3.0, 2.996, 3.956, 4.307, 3.089, 2.0, 877.111, 28.061, 3166.564, 0.268
4.974, 5.167, 4.986, 3.666, 7.979, 4.058, 3.679, 4.23, 1.384, 115.305, 2.027, 4.112, 3.099, 1.483, 2.07, 3.025, 2.216, 3.737, 3.862, 4.96, 3.587, 3.0, 1.612, 3.873, 3.265, 3.396, 2.0, 945.701, 30.3, 4729.473, 0.0
2.977, 4.287, 4.815, 1.537, 7.871, 3.618, 2.006, 4.355, 1.836, 92.409, 1.443, 3.983, 3.128, 2.267, 2.73, 5.453, 4.572, 4.069, 3.007, 1.883, 5.258, 3.0, 2.985, 3.739, 4.874, 3.597, 2.0, 644.396, 25.629, 3591.128, 0.804
2.743, 2.937, 4.967, 4.601, 5.044, 5.593, 4.878, 2.754, 3.738, 70.689, 2.234, 4.273, 2.112, 2.738, 2.401, 5.142, 4.469, 4.462, 4.745, 2.759, 3.456, 3.0, 1.279, 3.172, 1.609, 3.722, 2.0, 625.108, 26.018, 2373.04, 0.536
3.959, 4.796, 3.675, 1.378, 6.614, 4.246, 2.815, 5.063, 2.194, 244.192, 3.753, 3.055, 1.347, 1.677, 2.559, 2.796, 4.142, 3.075, 3.15, 1.74, 2.233, 3.0, 4.024, 3.35, 2.576, 3.876, 2.0, 1354.997, 33.482, 9316.934, 1.072
3.065, 3.724, 4.517, 4.969, 3.152, 3.289, 4.382, 1.886, 4.361, 95.992, 1.054, 3.809, 2.189, 1.782, 2.184, 2.044, 2.197, 3.053, 4.69, 3.548, 2.874, 3.0, 3.066, 3.704, 3.308, 3.768, 2.0, 374.529, 22.223, 2037.095, 0.268
2.748, 4.606, 4.676, 4.835, 3.585, 3.798, 1.339, 1.204, 4.079, 332.89, 1.22, 4.13, 4.573, 1.227, 2.394, 4.495, 4.649, 2.639, 3.736, 2.983, 2.68, 3.0, 2.668, 3.091, 3.024, 3.148, 2.0, 532.582, 24.202, 4267.633, 0.0
4.677, 1.87, 3.655, 1.757, 9.176, 4.807, 4.143, 5.116, 3.93, 325.862, 1.978, 4.679, 2.011, 3.995, 2.89, 5.584, 2.788, 4.65, 4.606, 4.603, 4.546, 3.0, 2.109, 3.275, 1.242, 3.891, 2.0, 3198.282, 42.712, 25540.488, 1.877
4.334, 2.58, 3.864, 2.601, 7.226, 4.974, 2.098, 2.618, 2.944, 306.215, 3.458, 3.79, 3.213, 1.482, 2.616, 2.535, 3.501, 3.01, 4.331, 4.53, 2.814, 3.0, 2.458, 3.066, 3.448, 3.166, 2.0, 1762.201, 34.33, 12957.666, 0.0
